id,Color,Platform
73345,#8b1f41,asu
68488,#18453b,msu
76574,#FFFFFF,NALL
75077,#f56600,clemson
73670,#74b1de,columbia
76678,#FFFFFF,NALL
64156,#FFFFFF,NALL
76839,#0c69d5,cgiu
73313,#FFFFFF,NALL
28279,#FFFFFF,NALL
75516,#0c69d5,cgiu
75589,#0c69d5,cgiu
75466,#0c69d5,cgiu
70963,#b01f24,unlv
74942,#f56600,clemson
76440,#f2c413,ucf
76437,#0c69d5,cgiu
70371,#fa3927,cornell
77366,#FFFFFF,NALL
68797,#FFFFFF,NALL
75599,#FFFFFF,NALL
74128,#0a304e,cwruentrepreneurship
75945,#FFFFFF,NALL
75932,#FFFFFF,NALL
74125,#0a304e,cwruentrepreneurship
74111,#0a304e,cwruentrepreneurship
75922,#0a304e,cwruentrepreneurship
74950,#0a304e,cwruentrepreneurship
75300,#0a304e,cwruentrepreneurship
74116,#0a304e,cwruentrepreneurship
75362,#FFFFFF,NALL
75208,#FFFFFF,NALL
63675,#fdca21,bowiestate
74119,#0a304e,cwruentrepreneurship
73142,#0a304e,cwruentrepreneurship
46640,#07294d,baiada
24254,#FFFFFF,NALL
75935,#FFFFFF,NALL
75836,#861f41,vt
75083,#0a304e,cwruentrepreneurship
74122,#0a304e,cwruentrepreneurship
75369,#FFFFFF,NALL
74108,#0a304e,cwruentrepreneurship
76110,#0c69d5,cgiu
25454,#FFFFFF,NALL
75361,#f58025,uta
74925,#0a304e,cwruentrepreneurship
76178,#FFFFFF,NALL
75965,#0a304e,cwruentrepreneurship
75925,#0a304e,cwruentrepreneurship
76176,#FFFFFF,NALL
76173,#FFFFFF,NALL
76177,#FFFFFF,NALL
76174,#cc0000,bu
62199,#8b1f41,asu
76205,#fa3927,cornell
74263,#57068c,nyu
68836,#74b1de,columbia
71496,#e87500,utdallas
63858,#bf5700,utexas
72918,#bf5700,utexas
71842,#bf5700,utexas
63716,#e87500,utdallas
62774,#e87500,utdallas
68316,#bf5700,utexas
62061,#FFFFFF,NALL
69725,#f04f23,utrgv
62069,#FFFFFF,NALL
68259,#bf5700,utexas
71569,#bf5700,utexas
73318,#cc0000,bu
74136,#FFFFFF,NALL
70681,#FFFFFF,NALL
77342,#FFFFFF,NALL
73771,#8b1d41,bcblp
73386,#57068c,nyu
49623,#4b2e83,washington
28706,#FFFFFF,NALL
29475,#FFFFFF,NALL
28774,#FFFFFF,NALL
62132,#bf5700,utexas
70244,#2774ae,ucla
71783,#022851,ucdavis
71712,#bf5700,utexas
69025,#74b1de,columbia
72281,#2774ae,ucla
69766,#82e3ff,csi
54539,#74b1de,columbia
70935,#03458f,csn
74728,,competitions
75892,#0c69d5,cgiu
73906,#0c69d5,cgiu
73879,,competitions
71451,#03458f,csn
77057,#2774ae,ucla
76895,#0c69d5,cgiu
62490,#18453b,msu
29005,#FFFFFF,NALL
76739,#FFFFFF,NALL
60725,#9e1b34,temple
76690,#0a304e,cwruentrepreneurship
73141,#0a304e,cwruentrepreneurship
70964,#2774ae,ucla
77129,#2774ae,ucla
74924,#e87500,utdallas
63721,#FFFFFF,NALL
73862,#e87500,utdallas
73261,#FFFFFF,NALL
60045,#e87500,utdallas
69329,#e87500,utdallas
69304,#e87500,utdallas
77356,#FFFFFF,NALL
68738,#005393,st-andrews
64305,#005393,st-andrews
77531,#005393,st-andrews
77621,#fa3927,cornell
73153,#2774ae,ucla
77387,#FFFFFF,NALL
76684,#e87500,utdallas
76620,#e87500,utdallas
49239,#8b1f41,asu
62874,#e87500,utdallas
77390,#FFFFFF,NALL
69662,#e87500,utdallas
63937,#FFFFFF,NALL
20683,#FFFFFF,NALL
53287,#e87500,utdallas
44496,#fa3927,cornell
77370,#FFFFFF,NALL
77332,#FFFFFF,NALL
77377,#FFFFFF,NALL
77416,#FFFFFF,NALL
77335,#FFFFFF,NALL
77406,#FFFFFF,NALL
77350,#FFFFFF,NALL
77326,#FFFFFF,NALL
77481,#000000,nvc
77324,#FFFFFF,NALL
77401,#FFFFFF,NALL
77359,#FFFFFF,NALL
77426,#FFFFFF,NALL
78346,#FFFFFF,NALL
77397,#FFFFFF,NALL
77343,#FFFFFF,NALL
77451,#FFFFFF,NALL
76639,#f2c413,ucf
77428,#FFFFFF,NALL
77789,#FFFFFF,NALL
78345,#FFFFFF,NALL
77341,#003091,ie
77347,#003091,ie
77355,#FFFFFF,NALL
51733,#FFFFFF,NALL
77322,#FFFFFF,NALL
74607,#fa3927,cornell
69160,#FFFFFF,NALL
77445,#FFFFFF,NALL
77327,#FFFFFF,NALL
77448,#FFFFFF,NALL
77333,#FFFFFF,NALL
56767,#FFFFFF,NALL
2483,#FFFFFF,NALL
1915,#FFFFFF,NALL
6999,#FFFFFF,NALL
77364,#FFFFFF,NALL
60684,#000000,forest
56760,#FFFFFF,NALL
77375,#FFFFFF,NALL
77415,#FFFFFF,NALL
62143,#e87500,utdallas
75704,#FFFFFF,NALL
61012,#ac0c18,rbangels
72390,#0c69d5,cgiu
78495,#0c69d5,cgiu
34817,#FFFFFF,NALL
14531,#FFFFFF,NALL
77316,#FFFFFF,NALL
77314,#FFFFFF,NALL
78381,#0c69d5,cgiu
78331,#0c69d5,cgiu
78369,#0c69d5,cgiu
78351,#0c69d5,cgiu
19459,#FFFFFF,NALL
76316,#0c69d5,cgiu
34043,#FFFFFF,NALL
60832,#FFFFFF,NALL
72298,#0c69d5,cgiu
78035,#0c69d5,cgiu
77860,#0c69d5,cgiu
78325,#0c69d5,cgiu
29433,#FFFFFF,NALL
39939,#FFFFFF,NALL
77825,#0c69d5,cgiu
77803,#0c69d5,cgiu
76452,#0c69d5,cgiu
72704,#4b2e83,washington
74792,#0c69d5,cgiu
73907,#FFFFFF,NALL
35494,#FFFFFF,NALL
77772,#0c69d5,cgiu
76630,#0c69d5,cgiu
76578,#0c69d5,cgiu
17840,#FFFFFF,NALL
77317,#003091,ie
77512,#0c69d5,cgiu
77517,#0c69d5,cgiu
77299,#0c69d5,cgiu
75054,#0c69d5,cgiu
20216,#FFFFFF,NALL
78550,#FFFFFF,NALL
76773,#0c69d5,cgiu
76699,#0c69d5,cgiu
76657,#0c69d5,cgiu
28787,#FFFFFF,NALL
78549,#FFFFFF,NALL
76217,#000000,nvc
76651,#0c69d5,cgiu
76590,#0c69d5,cgiu
76226,#0c69d5,cgiu
12224,#FFFFFF,NALL
76198,#FFFFFF,NALL
75540,#0c69d5,cgiu
76293,#0c69d5,cgiu
75847,#0c69d5,cgiu
75583,#0c69d5,cgiu
76546,#0c69d5,cgiu
13379,#FFFFFF,NALL
78898,#000000,nvc
77857,#18453b,msu
76080,#0c69d5,cgiu
76487,#0c69d5,cgiu
73499,#0c69d5,cgiu
76430,#0c69d5,cgiu
76427,#0c69d5,cgiu
75850,#ba2025,osu
76345,#0c69d5,cgiu
74661,#0c69d5,cgiu
76342,#0c69d5,cgiu
76330,#0c69d5,cgiu
76270,#0c69d5,cgiu
76121,#0c69d5,cgiu
32080,#FFFFFF,NALL
28718,#FFFFFF,NALL
76671,#000000,nvc
76098,#0c69d5,cgiu
76043,#0c69d5,cgiu
76007,#0c69d5,cgiu
75914,#0c69d5,cgiu
75906,#0c69d5,cgiu
33824,#FFFFFF,NALL
76013,#0c69d5,cgiu
75976,#0c69d5,cgiu
75919,#0c69d5,cgiu
75525,#0c69d5,cgiu
35427,#FFFFFF,NALL
19896,#FFFFFF,NALL
75854,#0c69d5,cgiu
69969,#fdca21,bowiestate
75783,#0c69d5,cgiu
75689,#0c69d5,cgiu
75036,#0c69d5,cgiu
75722,#0c69d5,cgiu
75476,#0c69d5,cgiu
75465,#0c69d5,cgiu
75585,#0c69d5,cgiu
75561,#0c69d5,cgiu
75579,#0c69d5,cgiu
75496,#0c69d5,cgiu
74336,#0c69d5,cgiu
75453,#0c69d5,cgiu
75474,#0c69d5,cgiu
75140,#0c69d5,cgiu
74804,#0c69d5,cgiu
73738,#0c69d5,cgiu
74581,#0c69d5,cgiu
74155,#0c69d5,cgiu
73860,#0c69d5,cgiu
73168,#0c69d5,cgiu
72567,#0c69d5,cgiu
77894,#0c69d5,cgiu
78514,#0a304e,cwruentrepreneurship
77774,#FFFFFF,NALL
76259,#0c69d5,cgiu
78327,#0c69d5,cgiu
76462,#0c69d5,cgiu
77755,#0c69d5,cgiu
76265,#FFFFFF,NALL
76352,#0c69d5,cgiu
77667,#0c69d5,cgiu
73494,#0c69d5,cgiu
78443,#0c69d5,cgiu
75545,#FFFFFF,NALL
75740,#0c69d5,cgiu
78641,#FFFFFF,NALL
75582,#0c69d5,cgiu
82447,#000000,nvc
62540,#fdca21,bowiestate
60833,#fdca21,bowiestate
71829,#861f41,vt
77464,#0c69d5,cgiu
76099,#0c69d5,cgiu
52255,#8b1f41,asu
54350,#74b1de,columbia
80674,#0c69d5,cgiu
82454,#FFFFFF,NALL
78469,#0c69d5,cgiu
70433,#e87500,utdallas
37017,#FFFFFF,NALL
11793,#FFFFFF,NALL
14312,#FFFFFF,NALL
25567,#FFFFFF,NALL
55202,#FFFFFF,NALL
76015,#000000,nvc
76526,#0c69d5,cgiu
76588,#0c69d5,cgiu
78380,#0c69d5,cgiu
72360,#0c69d5,cgiu
2376,#fa3927,cornell
75977,#000000,nvc
78575,#000000,nvc
78854,#00306d,qcc
78578,#fa3927,cornell
78595,#FFFFFF,NALL
62939,,competitions
78639,#fdca21,bowiestate
78684,#0057a6,utsw
78853,#00306d,qcc
78546,#FFFFFF,NALL
76275,#000000,nvc
71211,#cb2c30,qc
76973,#0c69d5,cgiu
78757,#0c69d5,cgiu
78791,#8b1f41,asu
70768,#0c69d5,cgiu
13396,#FFFFFF,NALL
11812,#FFFFFF,NALL
22136,#FFFFFF,NALL
22085,#FFFFFF,NALL
12286,#FFFFFF,NALL
12691,#FFFFFF,NALL
11920,#FFFFFF,NALL
14304,#FFFFFF,NALL
55790,#74b1de,columbia
33806,#FFFFFF,NALL
11828,#FFFFFF,NALL
11930,#FFFFFF,NALL
12624,#FFFFFF,NALL
11879,#FFFFFF,NALL
11783,#FFFFFF,NALL
11813,#FFFFFF,NALL
12156,#FFFFFF,NALL
22928,#FFFFFF,NALL
28309,#FFFFFF,NALL
12768,#FFFFFF,NALL
35278,#FFFFFF,NALL
34798,#FFFFFF,NALL
78784,#0c69d5,cgiu
35836,#b50000,mit
78799,#000000,nvc
75795,#8b1f41,asu
78742,#861f41,vt
78680,#fdca21,bowiestate
78537,#8b1f41,asu
77291,#0c69d5,cgiu
78945,#0c69d5,cgiu
55264,#FFFFFF,NALL
82456,#000000,nvc
53043,#FFFFFF,NALL
78939,#0c69d5,cgiu
78891,#0c69d5,cgiu
75081,#0c69d5,cgiu
78926,#0c69d5,cgiu
78878,#0c69d5,cgiu
78872,#0c69d5,cgiu
78869,#0c69d5,cgiu
78864,#0c69d5,cgiu
78857,#0c69d5,cgiu
78833,#0c69d5,cgiu
78816,#0c69d5,cgiu
78429,#0c69d5,cgiu
78834,#0c69d5,cgiu
78824,#0c69d5,cgiu
78822,#0c69d5,cgiu
78773,#0c69d5,cgiu
78746,#0c69d5,cgiu
78485,#0c69d5,cgiu
78715,#0c69d5,cgiu
78698,#0c69d5,cgiu
78678,#0c69d5,cgiu
78423,#0c69d5,cgiu
78661,#0c69d5,cgiu
78657,#0c69d5,cgiu
78554,#0c69d5,cgiu
78649,#0c69d5,cgiu
78654,#0c69d5,cgiu
78645,#0c69d5,cgiu
78647,#0c69d5,cgiu
78634,#0c69d5,cgiu
78570,#0c69d5,cgiu
78464,#0c69d5,cgiu
78440,#0c69d5,cgiu
78587,#0c69d5,cgiu
78452,#0c69d5,cgiu
78444,#0c69d5,cgiu
76744,#0c69d5,cgiu
78433,#0c69d5,cgiu
78836,#0c69d5,cgiu
78658,#0c69d5,cgiu
78881,#0c69d5,cgiu
78722,#000000,nvc
76160,#000000,nvc
76164,#000000,nvc
78751,#2774ae,ucla
76148,#000000,nvc
41766,#fa3927,cornell
76848,#000000,nvc
76195,#000000,nvc
71400,#FFFFFF,NALL
77485,#000000,nvc
78932,#00306d,qcc
79089,#FFFFFF,NALL
78794,#0a304e,cwruentrepreneurship
78606,#0c69d5,cgiu
18796,#4b2e83,washington
69114,#fa3927,cornell
56943,#FFFFFF,NALL
49245,#FFFFFF,NALL
49900,#FFFFFF,NALL
51707,#FFFFFF,NALL
51726,#FFFFFF,NALL
50975,#FFFFFF,NALL
55420,#FFFFFF,NALL
43134,#01235d,ucsd
71557,#01235d,ucsd
76616,#00306d,qcc
49669,#FFFFFF,NALL
77382,#FFFFFF,NALL
77756,#01235d,ucsd
53562,#01235d,ucsd
80924,#0c69d5,cgiu
82688,#FFFFFF,NALL
79466,#2774ae,ucla
51710,#FFFFFF,NALL
68091,#044a8f,baruch
72828,,competitions
75132,#0c69d5,cgiu
79238,#000000,nvc
79252,#000000,nvc
79480,#000000,nvc
78790,#0c69d5,cgiu
79255,#FFFFFF,NALL
74869,#0c69d5,cgiu
79306,#000000,nvc
61604,#fdca21,bowiestate
56421,#8b1f41,asu
78847,#00306d,qcc
79138,#00306d,qcc
79324,#01235d,ucsd
76920,#0c69d5,cgiu
79963,#0c69d5,cgiu
80213,#0c69d5,cgiu
80332,#01235d,ucsd
81488,#FFFFFF,NALL
72278,#2774ae,ucla
57361,#fdca21,bowiestate
78846,#8b1f41,asu
79444,#0c69d5,cgiu
79439,#0c69d5,cgiu
62875,#0c69d5,cgiu
51784,#FFFFFF,NALL
78917,#8b1f41,asu
79442,#0c69d5,cgiu
71413,,competitions
79612,#000000,nvc
79607,#9e1b34,temple
79544,#00306d,qcc
79571,#00306d,qcc
78842,#00306d,qcc
55218,#FFFFFF,NALL
69140,#861f41,vt
72883,#00306d,qcc
79679,#00306d,qcc
79694,#00306d,qcc
79874,#fa3927,cornell
79713,#00306d,qcc
79782,#00306d,qcc
79855,#FFFFFF,NALL
70738,#00764a,bcc
79666,#00306d,qcc
76057,#8b1f41,asu
79206,#9e1b34,temple
78809,#FFFFFF,NALL
77904,#000000,nvc
78372,#0c69d5,cgiu
79577,#f2c413,ucf
72986,#00306d,qcc
79331,#0c69d5,cgiu
76220,#0c69d5,cgiu
76284,#0c69d5,cgiu
80059,#FFFFFF,NALL
80119,#f2c413,ucf
80061,#0c69d5,cgiu
80051,#000000,nvc
79978,#000000,nvc
79364,#000000,nvc
79654,#FFFFFF,NALL
80100,#0c69d5,cgiu
74750,,competitions
80321,#0c69d5,cgiu
14866,#FFFFFF,NALL
80302,#e87500,utdallas
80136,#0c69d5,cgiu
74936,#0c69d5,cgiu
79338,#0c69d5,cgiu
77885,#0c69d5,cgiu
78699,#0c69d5,cgiu
81987,#0c69d5,cgiu
81492,#e87500,utdallas
82390,#000000,nvc
62148,#FFFFFF,NALL
69989,#FFFFFF,NALL
87513,#FFFFFF,NALL
87429,#FFFFFF,NALL
87710,#FFFFFF,NALL
79753,#00306d,qcc
80434,#0c69d5,cgiu
80237,#000000,nvc
1749,#74b1de,columbia
2512,#FFFFFF,NALL
4812,#FFFFFF,NALL
22678,#FFFFFF,NALL
38009,#FFFFFF,NALL
43909,#FFFFFF,NALL
81404,#861f41,vt
75753,#0c69d5,cgiu
62878,#bf5700,utexas
29153,#FFFFFF,NALL
15321,#FFFFFF,NALL
3215,#FFFFFF,NALL
28177,#FFFFFF,NALL
10239,#FFFFFF,NALL
68832,#FFFFFF,NALL
17176,#FFFFFF,NALL
5444,#FFFFFF,NALL
27203,#FFFFFF,NALL
57204,#fa3927,cornell
25674,#FFFFFF,NALL
23674,#FFFFFF,NALL
7958,#FFFFFF,NALL
80477,#022851,ucdavis
80475,#022851,ucdavis
80483,#FFFFFF,NALL
80480,#022851,ucdavis
80478,#022851,ucdavis
80541,#FFFFFF,NALL
80476,#022851,ucdavis
80479,#022851,ucdavis
80482,#022851,ucdavis
80989,#fec52e,kennesaw
81545,#861f41,vt
70804,#03458f,csn
73332,#00764a,bcc
70496,#e87500,utdallas
80781,#0c69d5,cgiu
80696,#022851,ucdavis
80832,#0c69d5,cgiu
80008,#FFFFFF,NALL
78868,#0c69d5,cgiu
79788,#FFFFFF,NALL
76281,#FFFFFF,NALL
76279,#FFFFFF,NALL
76278,#FFFFFF,NALL
74972,#8b1f41,asu
77638,#0c69d5,cgiu
80052,#000000,nvc
80288,#0c69d5,cgiu
80631,#fec52e,kennesaw
80438,#FFFFFF,NALL
79178,#000000,nvc
76276,#000000,nvc
76277,#000000,nvc
80437,#000000,nvc
75788,#0c69d5,cgiu
80653,#0c69d5,cgiu
79793,#FFFFFF,NALL
76280,#FFFFFF,NALL
78358,#0c69d5,cgiu
79789,#FFFFFF,NALL
81020,#FFFFFF,NALL
81088,#2774ae,ucla
75471,#FFFFFF,NALL
79360,#fa3927,cornell
81359,#FFFFFF,NALL
81358,#0c69d5,cgiu
78875,#0c69d5,cgiu
84860,#00306d,qcc
87381,#003091,ie
86768,#003091,ie
38513,#FFFFFF,NALL
56272,#9e1b34,temple
80174,#0c69d5,cgiu
78574,#0c69d5,cgiu
71273,#2774ae,ucla
55236,#9e1b34,temple
78921,#8b1f41,asu
49594,#01235d,ucsd
81529,#f56600,clemson
80762,#0c69d5,cgiu
80734,#0c69d5,cgiu
35713,#f2c413,ucf
77561,#FFFFFF,NALL
62173,#bf5700,utexas
68157,#bf5700,utexas
80786,#002a5c,utoronto
81695,#FFFFFF,NALL
81687,#FFFFFF,NALL
81426,#469ed9,umanitoba
81692,#FFFFFF,NALL
81688,#FFFFFF,NALL
81689,#FFFFFF,NALL
81884,#861f41,vt
81758,#000000,nvc
80268,#0c69d5,cgiu
82003,#0c69d5,cgiu
81512,#861f41,vt
80600,#861f41,vt
82046,#0051bb,bmcc
81258,#0c69d5,cgiu
80873,#fec52e,kennesaw
81671,#FFFFFF,NALL
24678,#fa3927,cornell
48615,#8b1f41,asu
82011,#0c69d5,cgiu
76459,#FFFFFF,NALL
81500,#0c69d5,cgiu
80995,#0c69d5,cgiu
23502,#fa3927,cornell
80263,#0c69d5,cgiu
42938,#cc0000,bu
82105,#f2c413,ucf
81227,#0c69d5,cgiu
80886,#01235d,ucsd
71375,#0c69d5,cgiu
82035,#FFFFFF,NALL
75523,#0c69d5,cgiu
80208,#9e1b34,temple
79880,#FFFFFF,NALL
79764,#FFFFFF,NALL
80568,#FFFFFF,NALL
80026,#FFFFFF,NALL
77905,#FFFFFF,NALL
80461,#74b1de,columbia
43589,#FFFFFF,NALL
79521,#fa3927,cornell
79669,#FFFFFF,NALL
79845,#FFFFFF,NALL
79773,#FFFFFF,NALL
37818,#f2c413,ucf
77339,#FFFFFF,NALL
82257,#022851,ucdavis
68161,#0051bb,bmcc
82325,#000000,nvc
82592,#2774ae,ucla
82087,#2774ae,ucla
76735,#022851,ucdavis
69207,#0051bb,bmcc
77745,#0c69d5,cgiu
72217,#2774ae,ucla
82160,#000000,nvc
82517,#00306d,qcc
82328,#469ed9,umanitoba
51076,#FFFFFF,NALL
82317,#00306d,qcc
63307,#e87500,utdallas
81137,#0c69d5,cgiu
82637,#74b1de,columbia
82473,#0051bb,bmcc
82189,#bf5700,utexas
80054,#044a8f,baruch
82540,#00306d,qcc
77903,#FFFFFF,NALL
82357,#00306d,qcc
82541,#FFFFFF,NALL
82330,#00306d,qcc
60649,#FFFFFF,NALL
83104,#FFFFFF,NALL
75988,#022851,ucdavis
81186,#FFFFFF,NALL
79134,#7a0019,umn
87288,#FFFFFF,NALL
79916,#FFFFFF,NALL
82628,#00306d,qcc
82624,#00306d,qcc
72801,#00306d,qcc
82459,#00306d,qcc
82618,#00306d,qcc
82620,#00306d,qcc
82587,#74b1de,columbia
82718,#00306d,qcc
37496,#FFFFFF,NALL
81904,#f2c413,ucf
69031,#f2c413,ucf
12260,#FFFFFF,NALL
3329,#FFFFFF,NALL
82960,#9e1b34,temple
85605,#469ed9,umanitoba
79189,#000000,nvc
87731,#FFFFFF,NALL
87118,#FFFFFF,NALL
87435,#FFFFFF,NALL
71790,#fa3927,cornell
10296,#430b00,rowan
76473,#8b1f41,asu
76094,#FFFFFF,NALL
76054,#FFFFFF,NALL
83062,#2774ae,ucla
83084,#9e1b34,temple
83109,#FFFFFF,NALL
44076,#FFFFFF,NALL
52121,#9e1b34,temple
48645,#FFFFFF,NALL
83080,#9e1b34,temple
43782,#9e1b34,temple
43848,#FFFFFF,NALL
57639,#FFFFFF,NALL
53383,#9e1b34,temple
46845,#FFFFFF,NALL
44498,#9e1b34,temple
44207,#FFFFFF,NALL
48132,#FFFFFF,NALL
72953,#9e1b34,temple
73497,#9e1b34,temple
51851,#FFFFFF,NALL
68825,#9e1b34,temple
56864,#9e1b34,temple
50025,#FFFFFF,NALL
56889,#FFFFFF,NALL
46847,#FFFFFF,NALL
82610,#FFFFFF,NALL
61325,#9e1b34,temple
72338,#FFFFFF,NALL
76047,#861f41,vt
82915,#FFFFFF,NALL
80238,#0c69d5,cgiu
77892,#000000,nvc
83202,#FFFFFF,NALL
83147,#FFFFFF,NALL
77819,#000000,nvc
80355,#01235d,ucsd
83234,#4b2e83,washington
81667,#000000,nvc
83102,#00306d,qcc
83150,#00764a,bcc
14334,#07294d,baiada
83969,#fa3927,cornell
83962,#e87500,utdallas
82946,#FFFFFF,NALL
50802,#FFFFFF,NALL
56344,#FFFFFF,NALL
57646,#FFFFFF,NALL
80267,#9e1b34,temple
80639,#f2c413,ucf
83410,#cc0000,bu
73646,#f2c413,ucf
83354,#e41b37,cau
81908,#cc0000,bu
46517,#74b1de,columbia
81209,#f2c413,ucf
46868,#FFFFFF,NALL
63316,#FFFFFF,NALL
47184,#FFFFFF,NALL
83108,#00306d,qcc
82779,#fa3927,cornell
83070,#00306d,qcc
73385,,competitions
44528,#9e1b34,temple
87711,#FFFFFF,NALL
87430,#FFFFFF,NALL
87424,#FFFFFF,NALL
87498,#FFFFFF,NALL
87728,#003091,ie
87742,#003091,ie
83453,#00306d,qcc
71777,#cb2c30,qc
57786,#18453b,msu
13391,#FFFFFF,NALL
82359,#74b1de,columbia
82588,#74b1de,columbia
83619,#861f41,vt
83213,#00306d,qcc
83715,#469ed9,umanitoba
78783,#8b1f41,asu
82851,#f04f23,utrgv
83381,#f04f23,utrgv
83907,#00306d,qcc
65165,#bf5700,utexas
83200,#9e1b34,temple
52262,#FFFFFF,NALL
83823,#e8431f,utpb
80042,#FFFFFF,NALL
79849,#000000,nvc
82644,#bf5700,utexas
44795,#71002e,umt
82280,#861f41,vt
83621,#0e529a,depaul
78972,#0c69d5,cgiu
81328,#f2c413,ucf
71803,#46166b,albany
83636,#FFFFFF,NALL
82489,#000000,nvc
60911,#FFFFFF,NALL
31990,#f2c413,ucf
81043,#000000,nvc
84238,#f2c413,ucf
82076,#2774ae,ucla
82377,#000000,nvc
6460,#FFFFFF,NALL
82659,#9e1b34,temple
74506,#7a0019,umn
73708,#469ed9,umanitoba
54850,#74b1de,columbia
62091,#FFFFFF,NALL
76141,#FFFFFF,NALL
83991,#9e1b34,temple
79174,#2774ae,ucla
71401,#2774ae,ucla
84454,#2774ae,ucla
69105,#fdca21,bowiestate
56200,#b01f24,unlv
51842,#01235d,ucsd
73780,#bf5700,utexas
79319,#000000,nvc
82174,#000000,nvc
79556,#000000,nvc
74325,#FFFFFF,NALL
68097,#FFFFFF,NALL
57655,#FFFFFF,NALL
76846,#9e1b34,temple
41848,#74b1de,columbia
78564,#18453b,msu
44148,#9e1b34,temple
17557,#FFFFFF,NALL
72955,#861f41,vt
84379,#cc0000,bu
74864,#861f41,vt
16510,#FFFFFF,NALL
82058,#9e1b34,temple
83741,#fa3927,cornell
87071,#FFFFFF,NALL
81805,#861f41,vt
79495,#fa3927,cornell
82740,#FFFFFF,NALL
83558,#00306d,qcc
84820,#f2c413,ucf
84703,#FFFFFF,NALL
69208,#74b1de,columbia
53440,#74b1de,columbia
77874,#FFFFFF,NALL
84832,#FFFFFF,NALL
69777,#FFFFFF,NALL
84492,#bf5700,utexas
84908,#74b1de,columbia
84319,#f2c413,ucf
79574,#f2c413,ucf
53128,#FFFFFF,NALL
43783,#FFFFFF,NALL
84470,#FFFFFF,NALL
84772,#00306d,qcc
83409,#fa3927,cornell
84702,#01235d,ucsd
87717,#FFFFFF,NALL
87736,#FFFFFF,NALL
86839,#FFFFFF,NALL
87507,#003091,ie
87718,#003091,ie
87733,#003091,ie
87723,#003091,ie
84986,#FFFFFF,NALL
84978,#f2c413,ucf
38591,#FFFFFF,NALL
30964,#FFFFFF,NALL
47985,#f2c413,ucf
39483,#f2c413,ucf
33322,#FFFFFF,NALL
40345,#FFFFFF,NALL
38840,#FFFFFF,NALL
38741,#FFFFFF,NALL
38974,#FFFFFF,NALL
47775,#FFFFFF,NALL
63934,#fa3927,cornell
86786,#FFFFFF,NALL
31340,#f2c413,ucf
86876,#FFFFFF,NALL
87594,#FFFFFF,NALL
36985,#FFFFFF,NALL
33273,#FFFFFF,NALL
39032,#FFFFFF,NALL
74447,#f2c413,ucf
30771,#FFFFFF,NALL
32821,#FFFFFF,NALL
31209,#FFFFFF,NALL
38812,#FFFFFF,NALL
33104,#FFFFFF,NALL
31877,#FFFFFF,NALL
32216,#FFFFFF,NALL
39793,#f2c413,ucf
47112,#FFFFFF,NALL
39401,#FFFFFF,NALL
43122,#f2c413,ucf
84337,#8b1f41,asu
31084,#FFFFFF,NALL
30548,#FFFFFF,NALL
29590,#FFFFFF,NALL
73118,#f2c413,ucf
45390,#FFFFFF,NALL
38898,#f2c413,ucf
73432,#f2c413,ucf
61835,#f2c413,ucf
29574,#FFFFFF,NALL
37116,#FFFFFF,NALL
29592,#FFFFFF,NALL
28725,#f2c413,ucf
60975,#f2c413,ucf
68924,#f2c413,ucf
45674,#FFFFFF,NALL
39078,#FFFFFF,NALL
47694,#f2c413,ucf
31039,#FFFFFF,NALL
45546,#FFFFFF,NALL
30922,#FFFFFF,NALL
69954,#f2c413,ucf
45381,#f2c413,ucf
47599,#FFFFFF,NALL
45014,#FFFFFF,NALL
38959,#FFFFFF,NALL
32170,#FFFFFF,NALL
63552,#f2c413,ucf
48331,#FFFFFF,NALL
36858,#FFFFFF,NALL
39131,#FFFFFF,NALL
45313,#FFFFFF,NALL
47451,#FFFFFF,NALL
59561,#f2c413,ucf
47477,#FFFFFF,NALL
47767,#FFFFFF,NALL
38788,#FFFFFF,NALL
35247,#FFFFFF,NALL
38672,#FFFFFF,NALL
38847,#FFFFFF,NALL
45603,#FFFFFF,NALL
33534,#FFFFFF,NALL
45610,#FFFFFF,NALL
38641,#FFFFFF,NALL
31373,#FFFFFF,NALL
47969,#FFFFFF,NALL
71153,#f2c413,ucf
45304,#FFFFFF,NALL
45340,#f2c413,ucf
56198,#FFFFFF,NALL
74674,#FFFFFF,NALL
75500,#8b1f41,asu
87714,#FFFFFF,NALL
87018,#FFFFFF,NALL
83416,#f58025,uta
87400,#FFFFFF,NALL
87506,#FFFFFF,NALL
57406,#FFFFFF,NALL
46804,#2b1a5e,rihub
47207,#FFFFFF,NALL
59970,#FFFFFF,NALL
68999,#FFFFFF,NALL
50912,#FFFFFF,NALL
60405,#FFFFFF,NALL
47057,#FFFFFF,NALL
47293,#FFFFFF,NALL
46282,#FFFFFF,NALL
47031,#FFFFFF,NALL
46803,#FFFFFF,NALL
43534,#2b1a5e,rihub
46795,#FFFFFF,NALL
70287,#FFFFFF,NALL
87669,#FFFFFF,NALL
81289,#861f41,vt
53047,#FFFFFF,NALL
87508,#FFFFFF,NALL
46250,#FFFFFF,NALL
46531,#2b1a5e,rihub
46223,#FFFFFF,NALL
45769,#FFFFFF,NALL
43553,#FFFFFF,NALL
84125,#74b1de,columbia
74554,#FFFFFF,NALL
85250,#cc0000,bu
63211,#f2c413,ucf
47864,#f2c413,ucf
82564,#00764a,bcc
