from,to,weight,Color1,Title1
80871,52980,1,#e87500,utdallas
72230,79556,1,#000000,nvc
83250,14615,1,#0e529a,depaul
51894,74325,1,#9e1b34,temple
51894,55506,1,#9e1b34,temple
51894,68097,1,#9e1b34,temple
51894,44182,1,#9e1b34,temple
51894,52264,1,#9e1b34,temple
51894,56879,1,#9e1b34,temple
51894,81869,1,#9e1b34,temple
51894,57655,1,#9e1b34,temple
51894,56873,1,#9e1b34,temple
51894,76846,1,#9e1b34,temple
51894,48785,1,#9e1b34,temple
51894,56522,1,#9e1b34,temple
84603,71957,1,#f56600,clemson
70199,56879,1,#9e1b34,temple
61428,51373,1,#18453b,msu
53879,41848,1,#74b1de,columbia
53303,78564,1,#18453b,msu
51894,53277,1,#9e1b34,temple
51894,44148,1,#9e1b34,temple
60753,44148,1,#f56600,clemson
61166,79675,1,#f56600,clemson
33154,71679,1,#f2c413,ucf
57077,17557,1,#8b1f41,asu
84735,39622,1,#8b1f41,asu
62214,72955,1,#861f41,vt
56126,72955,1,#861f41,vt
74118,75083,1,#0a304e,cwruentrepreneurship
50487,84379,1,#cc0000,bu
50487,84674,1,#cc0000,bu
61219,74864,1,#861f41,vt
84587,70320,1,#8b1d41,bcblp
84674,16510,1,#cc0000,bu
84768,13290,1,#0e529a,depaul
81440,55532,1,#18453b,msu
84694,82509,1,#000000,nvc
83913,79134,1,#7a0019,umn
83913,84717,1,#7a0019,umn
84694,82377,1,#000000,nvc
51894,82058,1,#9e1b34,temple
84752,83741,1,#fa3927,cornell
58351,28593,1,#8b1f41,asu
84587,62449,1,#8b1d41,bcblp
51894,68943,1,#9e1b34,temple
84587,62845,1,#8b1d41,bcblp
87698,86771,1,#003091,ie
87014,87071,1,#003091,ie
86780,86764,1,#003091,ie
87729,86771,1,#003091,ie
60964,81805,1,#861f41,vt
55532,83821,1,#18453b,msu
35303,28606,1,#cc0000,bu
32007,79495,1,#fa3927,cornell
75824,82740,1,#00306d,qcc
75824,83558,1,#00306d,qcc
84807,32898,1,#f2c413,ucf
50869,84820,1,#f2c413,ucf
84827,84703,1,#01235d,ucsd
58704,49742,1,#01235d,ucsd
79881,55472,1,#01235d,ucsd
86775,86764,1,#003091,ie
56874,83080,1,#9e1b34,temple
52683,69208,1,#74b1de,columbia
52683,53440,1,#74b1de,columbia
74708,52683,1,#e87500,utdallas
80110,77874,1,#000000,nvc
75824,84832,1,#00306d,qcc
74905,57242,1,#18453b,msu
84717,79134,1,#7a0019,umn
69776,69777,1,#2a3b86,spelman
81863,61221,1,#861f41,vt
46906,84492,1,#bf5700,utexas
42523,84908,1,#74b1de,columbia
38696,53305,1,#18453b,msu
69109,49574,1,#01235d,ucsd
30749,84319,1,#f2c413,ucf
30749,79574,1,#f2c413,ucf
50836,74993,1,#74b1de,columbia
50836,46517,1,#74b1de,columbia
84717,74506,1,#7a0019,umn
51894,53128,1,#9e1b34,temple
51894,43783,1,#9e1b34,temple
61489,81291,1,#bf5700,utexas
84674,15794,1,#cc0000,bu
79515,69118,1,#861f41,vt
78506,84470,1,#e8431f,utpb
75824,84772,1,#00306d,qcc
32007,83409,1,#fa3927,cornell
74672,62458,1,#82e3ff,csi
32007,84702,1,#fa3927,cornell
86982,86771,1,#003091,ie
86982,86778,1,#003091,ie
87698,87326,1,#003091,ie
87698,86764,1,#003091,ie
87698,87014,1,#003091,ie
86770,87717,1,#003091,ie
87585,87509,1,#003091,ie
87585,87736,1,#003091,ie
87396,86839,1,#003091,ie
86776,86772,1,#003091,ie
86766,87507,1,#003091,ie
87730,87326,1,#003091,ie
86769,87718,1,#003091,ie
86766,87733,1,#003091,ie
87464,87724,1,#003091,ie
86766,87723,1,#003091,ie
86776,87730,1,#003091,ie
48500,84986,1,#fa3927,cornell
51894,51924,1,#9e1b34,temple
32898,84978,1,#f2c413,ucf
28287,62280,1,#0e529a,depaul
84768,16256,1,#0e529a,depaul
30703,49134,1,#f2c413,ucf
84215,37685,1,#f2c413,ucf
84215,38591,1,#f2c413,ucf
84215,30964,1,#f2c413,ucf
84215,47985,1,#f2c413,ucf
84215,39483,1,#f2c413,ucf
84215,33322,1,#f2c413,ucf
84215,40345,1,#f2c413,ucf
84215,38840,1,#f2c413,ucf
84215,46037,1,#f2c413,ucf
84215,38741,1,#f2c413,ucf
84215,28879,1,#f2c413,ucf
84215,38974,1,#f2c413,ucf
84215,47775,1,#f2c413,ucf
84215,63934,1,#f2c413,ucf
87432,86786,1,#003091,ie
62422,31340,1,#f2c413,ucf
86770,87543,1,#003091,ie
74163,74497,1,#fdca21,bowiestate
87712,86876,1,#003091,ie
87698,87594,1,#003091,ie
84215,36985,1,#f2c413,ucf
84215,33273,1,#f2c413,ucf
84215,39032,1,#f2c413,ucf
84215,74447,1,#f2c413,ucf
84215,30808,1,#f2c413,ucf
84215,30771,1,#f2c413,ucf
84215,32821,1,#f2c413,ucf
84215,31209,1,#f2c413,ucf
84215,38812,1,#f2c413,ucf
84215,56819,1,#f2c413,ucf
84215,33104,1,#f2c413,ucf
84215,29575,1,#f2c413,ucf
84215,34043,1,#f2c413,ucf
84215,31877,1,#f2c413,ucf
84215,32216,1,#f2c413,ucf
84215,39793,1,#f2c413,ucf
84215,47112,1,#f2c413,ucf
84215,30533,1,#f2c413,ucf
84215,39401,1,#f2c413,ucf
84215,43122,1,#f2c413,ucf
84215,62420,1,#f2c413,ucf
86974,87423,1,#003091,ie
87698,87587,1,#003091,ie
17378,84337,1,#8b1f41,asu
88153,60506,1,#fec52e,kennesaw
88152,60506,1,#fec52e,kennesaw
86071,58970,1,#e87500,utdallas
84215,32907,1,#f2c413,ucf
84215,31084,1,#f2c413,ucf
84215,45420,1,#f2c413,ucf
84215,30548,1,#f2c413,ucf
84215,29590,1,#f2c413,ucf
84215,73118,1,#f2c413,ucf
84215,45390,1,#f2c413,ucf
84215,38898,1,#f2c413,ucf
84215,73432,1,#f2c413,ucf
84215,29577,1,#f2c413,ucf
84215,61835,1,#f2c413,ucf
84215,31340,1,#f2c413,ucf
84215,29588,1,#f2c413,ucf
84215,29574,1,#f2c413,ucf
84215,37116,1,#f2c413,ucf
84215,29592,1,#f2c413,ucf
84215,28725,1,#f2c413,ucf
84215,60975,1,#f2c413,ucf
84215,68924,1,#f2c413,ucf
84215,45674,1,#f2c413,ucf
84215,39078,1,#f2c413,ucf
84215,38717,1,#f2c413,ucf
84215,47694,1,#f2c413,ucf
84215,31039,1,#f2c413,ucf
84215,45546,1,#f2c413,ucf
84215,30922,1,#f2c413,ucf
84215,69954,1,#f2c413,ucf
84215,45785,1,#f2c413,ucf
84215,45381,1,#f2c413,ucf
84215,47599,1,#f2c413,ucf
84215,79774,1,#f2c413,ucf
84215,45014,1,#f2c413,ucf
84215,38959,1,#f2c413,ucf
84215,32170,1,#f2c413,ucf
84215,63552,1,#f2c413,ucf
84215,48331,1,#f2c413,ucf
84215,36858,1,#f2c413,ucf
84215,38638,1,#f2c413,ucf
84215,39131,1,#f2c413,ucf
84215,45313,1,#f2c413,ucf
84215,47451,1,#f2c413,ucf
84215,56981,1,#f2c413,ucf
84215,59561,1,#f2c413,ucf
84215,47477,1,#f2c413,ucf
84215,47767,1,#f2c413,ucf
84215,38788,1,#f2c413,ucf
84215,35247,1,#f2c413,ucf
84215,38672,1,#f2c413,ucf
84215,38847,1,#f2c413,ucf
84215,45603,1,#f2c413,ucf
84215,33534,1,#f2c413,ucf
84215,45692,1,#f2c413,ucf
84215,45610,1,#f2c413,ucf
84215,38641,1,#f2c413,ucf
84215,31373,1,#f2c413,ucf
84215,47969,1,#f2c413,ucf
84775,40945,1,#9e1b34,temple
84215,71153,1,#f2c413,ucf
84215,45304,1,#f2c413,ucf
84215,45340,1,#f2c413,ucf
84215,79566,1,#f2c413,ucf
82967,69118,1,#861f41,vt
69811,71213,1,#861f41,vt
84697,37539,1,#8b1f41,asu
85153,46508,1,#990000,usc
85153,41495,1,#990000,usc
85153,48821,1,#990000,usc
68793,75451,1,#bf5700,utexas
72011,72941,1,#bf5700,utexas
85078,74506,1,#7a0019,umn
84764,56198,1,#2b1a5e,rihub
84764,74674,1,#2b1a5e,rihub
85171,62420,1,#f2c413,ucf
17378,75500,1,#8b1f41,asu
87497,87118,1,#003091,ie
60959,76201,1,#2774ae,ucla
86841,87714,1,#003091,ie
87720,87396,1,#003091,ie
87698,87018,1,#003091,ie
75367,83416,1,#f58025,uta
86071,53045,1,#e87500,utdallas
75367,62724,1,#f58025,uta
87730,86772,1,#003091,ie
86771,87513,1,#003091,ie
86769,87400,1,#003091,ie
86771,87506,1,#003091,ie
87464,86982,1,#003091,ie
84764,57406,1,#2b1a5e,rihub
84764,46461,1,#2b1a5e,rihub
84764,46804,1,#2b1a5e,rihub
84764,47207,1,#2b1a5e,rihub
84764,59970,1,#2b1a5e,rihub
84764,68999,1,#2b1a5e,rihub
84764,50912,1,#2b1a5e,rihub
84764,60405,1,#2b1a5e,rihub
84764,47057,1,#2b1a5e,rihub
84764,47293,1,#2b1a5e,rihub
84764,46282,1,#2b1a5e,rihub
84764,47031,1,#2b1a5e,rihub
84764,42617,1,#2b1a5e,rihub
84764,46803,1,#2b1a5e,rihub
84764,43534,1,#2b1a5e,rihub
84764,46795,1,#2b1a5e,rihub
84764,43535,1,#2b1a5e,rihub
84764,70287,1,#2b1a5e,rihub
17378,87669,1,#8b1f41,asu
60959,70244,1,#2774ae,ucla
86841,86769,1,#003091,ie
86841,87420,1,#003091,ie
60962,81289,1,#861f41,vt
86071,53047,1,#e87500,utdallas
86790,87508,1,#003091,ie
86771,87731,1,#003091,ie
84764,46250,1,#2b1a5e,rihub
84764,46531,1,#2b1a5e,rihub
84764,46223,1,#2b1a5e,rihub
84764,45769,1,#2b1a5e,rihub
72791,82280,1,#861f41,vt
85224,44965,1,#990000,usc
85200,40363,1,#74b1de,columbia
30837,18129,1,#07294d,baiada
81423,43553,1,#74b1de,columbia
81423,84125,1,#74b1de,columbia
47223,78564,1,#18453b,msu
84764,74554,1,#2b1a5e,rihub
57706,2396,1,#fa3927,cornell
77872,78335,1,#000000,nvc
2729,85250,1,#cc0000,bu
84215,63211,1,#f2c413,ucf
84215,47864,1,#f2c413,ucf
62998,82564,1,#00764a,bcc
39974,84957,1,#cc0000,bu
53193,77889,1,#990000,usc
84025,83053,1,#022851,ucdavis
61166,85148,1,#f56600,clemson
82084,51894,1,#9e1b34,temple
84695,16631,1,#8b1f41,asu
70001,46766,1,#fdca21,bowiestate
76204,16577,1,#8b1f41,asu
85339,16510,1,#cc0000,bu
83946,83053,1,#022851,ucdavis
85153,47064,1,#990000,usc
52267,52265,1,#f04f23,utrgv
84764,45859,1,#2b1a5e,rihub
85532,71213,1,#861f41,vt
81423,83148,1,#74b1de,columbia
68282,60959,1,#2774ae,ucla
82060,68488,1,#18453b,msu
51708,85231,1,#01235d,ucsd
62422,46709,1,#f2c413,ucf
62422,81328,1,#f2c413,ucf
62422,84444,1,#f2c413,ucf
62422,81209,1,#f2c413,ucf
82366,9635,1,#430b00,rowan
62845,85333,1,#8b1d41,bcblp
62679,85246,1,#002d74,uttyler
61291,72998,1,#bf5700,utexas
42950,24317,1,#fa3927,cornell
85405,24317,1,#fa3927,cornell
60389,60106,1,#fdca21,bowiestate
52760,62537,1,#e87500,utdallas
62845,80066,1,#8b1d41,bcblp
61172,82749,1,#f56600,clemson
85436,62839,1,#18453b,msu
57929,49944,1,#e87500,utdallas
82509,78799,1,#000000,nvc
46906,85464,1,#bf5700,utexas
31370,16648,1,#8b1f41,asu
31370,16662,1,#8b1f41,asu
55827,59009,1,#b01f24,unlv
83302,50487,1,#022851,ucdavis
62154,84685,1,#1d3a83,cuny
57929,49973,1,#e87500,utdallas
63254,31370,1,#8b1f41,asu
77896,16662,1,#8b1f41,asu
77896,16648,1,#8b1f41,asu
77896,39622,1,#8b1f41,asu
16650,84672,1,#8b1f41,asu
79150,62449,1,#8b1d41,bcblp
80231,81972,1,#0c69d5,cgiu
78856,75589,1,#0c69d5,cgiu
78856,78606,1,#0c69d5,cgiu
78856,77291,1,#0c69d5,cgiu
16603,77622,1,#8b1f41,asu
78856,80941,1,#0c69d5,cgiu
85505,6093,1,#07294d,baiada
16641,77896,1,#8b1f41,asu
77896,37539,1,#8b1f41,asu
77726,85374,1,#fa3927,cornell
58398,85374,1,#fa3927,cornell
84757,51894,1,#9e1b34,temple
63998,73840,1,#861f41,vt
62449,85595,1,#8b1d41,bcblp
79085,79849,1,#000000,nvc
81673,84704,1,#74b1de,columbia
62449,85411,1,#8b1d41,bcblp
62840,63423,1,#fdca21,bowiestate
86841,87514,1,#003091,ie
86767,87735,1,#003091,ie
87221,88123,1,#003091,ie
86780,87585,1,#003091,ie
82014,62449,1,#8b1d41,bcblp
85540,50401,1,#f2c413,ucf
83082,62449,1,#8b1d41,bcblp
45196,83080,1,#9e1b34,temple
85022,51894,1,#9e1b34,temple
60964,85532,1,#861f41,vt
63254,77896,1,#8b1f41,asu
16653,84697,1,#8b1f41,asu
84479,62449,1,#8b1d41,bcblp
71784,83709,1,#022851,ucdavis
47159,31370,1,#8b1f41,asu
32007,85374,1,#fa3927,cornell
84504,51894,1,#9e1b34,temple
85551,73505,1,#fa3927,cornell
61219,70143,1,#861f41,vt
62845,85542,1,#8b1d41,bcblp
61330,57284,1,#18453b,msu
61221,83614,1,#861f41,vt
79445,81488,1,#0c69d5,cgiu
79445,75589,1,#0c69d5,cgiu
79445,78327,1,#0c69d5,cgiu
85502,62449,1,#8b1d41,bcblp
77668,85434,1,#fa3927,cornell
85166,13997,1,#0e529a,depaul
85560,52204,1,#18453b,msu
85482,50844,1,#fa3927,cornell
85595,85502,1,#8b1d41,bcblp
46019,39624,1,#8b1f41,asu
78758,81657,1,#0c69d5,cgiu
62845,85508,1,#8b1d41,bcblp
82303,28593,1,#8b1f41,asu
62845,75468,1,#8b1d41,bcblp
83913,85209,1,#7a0019,umn
85539,59931,1,#a50000,bradley
33154,85521,1,#f2c413,ucf
85617,79515,1,#861f41,vt
85617,85609,1,#861f41,vt
85617,85610,1,#861f41,vt
62422,71679,1,#f2c413,ucf
39623,77616,1,#8b1f41,asu
61220,85532,1,#861f41,vt
60959,85476,1,#2774ae,ucla
60959,85257,1,#2774ae,ucla
85617,84688,1,#861f41,vt
47159,57077,1,#8b1f41,asu
85617,70816,1,#861f41,vt
85532,70161,1,#861f41,vt
79190,79189,1,#000000,nvc
34056,16569,1,#016435,babson
63254,48388,1,#8b1f41,asu
69241,44288,1,#cc0000,bu
62845,60338,1,#8b1d41,bcblp
72489,21054,1,#fa3927,cornell
72489,43597,1,#fa3927,cornell
39623,37539,1,#8b1f41,asu
82250,83884,1,#00764a,bcc
51367,86824,1,#8b1f41,asu
86841,87396,1,#003091,ie
86780,86457,1,#003091,ie
72489,6976,1,#fa3927,cornell
72489,15081,1,#fa3927,cornell
72489,15344,1,#fa3927,cornell
72489,1561,1,#fa3927,cornell
72489,2476,1,#fa3927,cornell
60767,62182,1,#ac0c18,rbangels
60767,42617,1,#ac0c18,rbangels
76158,42617,1,#ac0c18,rbangels
62276,42617,1,#ac0c18,rbangels
62276,62349,1,#ac0c18,rbangels
76158,60767,1,#ac0c18,rbangels
16650,85480,1,#8b1f41,asu
85480,16662,1,#8b1f41,asu
16578,85480,1,#8b1f41,asu
42617,82803,1,#fa3927,cornell
16620,78428,1,#8b1f41,asu
53570,41642,1,#74b1de,columbia
82967,61221,1,#861f41,vt
48824,45189,1,#9e1b34,temple
82465,77905,1,#000000,nvc
81269,15704,1,#430b00,rowan
85780,85783,1,#8b1f41,asu
85780,85781,1,#8b1f41,asu
44816,85729,1,#9e1b34,temple
84717,85080,1,#7a0019,umn
73505,78711,1,#0c69d5,cgiu
84717,85207,1,#7a0019,umn
84717,83955,1,#7a0019,umn
32007,85415,1,#fa3927,cornell
81153,2296,1,#fa3927,cornell
84717,83918,1,#7a0019,umn
85780,85782,1,#8b1f41,asu
84717,85209,1,#7a0019,umn
84205,84935,1,#8b1f41,asu
86841,87018,1,#003091,ie
86780,87156,1,#003091,ie
86780,87294,1,#003091,ie
87698,87737,1,#003091,ie
87724,87742,1,#003091,ie
86771,87624,1,#003091,ie
86780,86982,1,#003091,ie
84727,16662,1,#8b1f41,asu
84727,16648,1,#8b1f41,asu
84727,39622,1,#8b1f41,asu
84727,60701,1,#8b1f41,asu
84727,28593,1,#8b1f41,asu
84727,16577,1,#8b1f41,asu
86375,60779,1,#2774ae,ucla
85590,61332,1,#bf5700,utexas
70816,74469,1,#861f41,vt
86958,14268,1,#0e529a,depaul
60530,37539,1,#8b1f41,asu
86769,86779,1,#003091,ie
86780,87424,1,#003091,ie
86771,87464,1,#003091,ie
86780,88125,1,#003091,ie
84727,57621,1,#8b1f41,asu
84727,42519,1,#8b1f41,asu
84727,59071,1,#8b1f41,asu
84727,83975,1,#8b1f41,asu
84727,42262,1,#8b1f41,asu
84727,39623,1,#8b1f41,asu
60530,16650,1,#8b1f41,asu
85896,50729,1,#990000,usc
60530,16577,1,#8b1f41,asu
85078,83918,1,#7a0019,umn
60530,39623,1,#8b1f41,asu
52930,2450,1,#fa3927,cornell
86769,86974,1,#003091,ie
87739,87504,1,#003091,ie
86780,86989,1,#003091,ie
86771,87594,1,#003091,ie
87524,87018,1,#003091,ie
86771,87071,1,#003091,ie
84727,23888,1,#8b1f41,asu
84727,17546,1,#8b1f41,asu
84727,59357,1,#8b1f41,asu
84727,52693,1,#8b1f41,asu
84727,20014,1,#8b1f41,asu
84727,59304,1,#8b1f41,asu
84727,38068,1,#8b1f41,asu
84727,75795,1,#8b1f41,asu
85078,86244,1,#7a0019,umn
62845,82885,1,#8b1d41,bcblp
32007,86824,1,#fa3927,cornell
84727,33460,1,#8b1f41,asu
84727,61138,1,#8b1f41,asu
84727,49468,1,#8b1f41,asu
84727,40017,1,#8b1f41,asu
84727,18913,1,#8b1f41,asu
84727,17132,1,#8b1f41,asu
84727,51275,1,#8b1f41,asu
84727,36423,1,#8b1f41,asu
84727,61494,1,#8b1f41,asu
84727,33378,1,#8b1f41,asu
84727,16574,1,#8b1f41,asu
84727,59164,1,#8b1f41,asu
84727,79135,1,#8b1f41,asu
84727,74889,1,#8b1f41,asu
84727,24740,1,#8b1f41,asu
84727,52597,1,#8b1f41,asu
84727,53361,1,#8b1f41,asu
84727,31064,1,#8b1f41,asu
84727,27740,1,#8b1f41,asu
84727,16650,1,#8b1f41,asu
78711,75486,1,#0c69d5,cgiu
85828,18983,1,#8b1f41,asu
35303,84957,1,#cc0000,bu
69241,84957,1,#cc0000,bu
60964,79515,1,#861f41,vt
44487,52101,1,#fa3927,cornell
85804,85257,1,#2774ae,ucla
84727,16637,1,#8b1f41,asu
34056,12679,1,#016435,babson
41905,85616,1,#cc0000,bu
85832,84327,1,#8b1f41,asu
19985,85619,1,#4b2e83,washington
85874,85872,1,#8b1f41,asu
85874,85832,1,#8b1f41,asu
85872,85832,1,#8b1f41,asu
85874,84327,1,#8b1f41,asu
85872,84327,1,#8b1f41,asu
50488,82539,1,#f2c413,ucf
79085,82271,1,#000000,nvc
72230,82271,1,#000000,nvc
34056,68676,1,#016435,babson
28374,80355,1,#8b1f41,asu
47223,85334,1,#18453b,msu
45196,80208,1,#9e1b34,temple
82376,10123,1,#ac0c18,rbangels
62422,79566,1,#f2c413,ucf
71396,51708,1,#01235d,ucsd
84727,37539,1,#8b1f41,asu
69380,62143,1,#e87500,utdallas
85500,45194,1,#9e1b34,temple
61295,52259,1,#74b1de,columbia
85828,84743,1,#8b1f41,asu
62845,86422,1,#8b1d41,bcblp
70617,69118,1,#861f41,vt
85869,71480,1,#178c75,lcl
24317,71480,1,#fa3927,cornell
86048,51894,1,#9e1b34,temple
60964,82967,1,#861f41,vt
83009,71784,1,#022851,ucdavis
85703,60651,1,#cc0000,bu
86090,75389,1,#fa3927,cornell
86090,2413,1,#fa3927,cornell
86090,2511,1,#fa3927,cornell
82929,73005,1,#82e3ff,csi
28374,85374,1,#8b1f41,asu
57929,58113,1,#e87500,utdallas
49562,85231,1,#01235d,ucsd
32007,86149,1,#fa3927,cornell
61953,69207,1,#0051bb,bmcc
79774,33154,1,#f2c413,ucf
32007,57719,1,#fa3927,cornell
39974,84344,1,#cc0000,bu
50488,31990,1,#f2c413,ucf
85790,50566,1,#01235d,ucsd
85790,50380,1,#01235d,ucsd
86186,85780,1,#8b1f41,asu
85790,51784,1,#01235d,ucsd
85790,79684,1,#01235d,ucsd
86201,45575,1,#4b2e83,washington
57449,56873,1,#9e1b34,temple
82929,62458,1,#82e3ff,csi
32007,82678,1,#fa3927,cornell
86111,74497,1,#fdca21,bowiestate
86887,86891,1,#5951ff,outreachmentoring
32007,86918,1,#fa3927,cornell
14303,86824,1,#07294d,baiada
86841,87468,1,#003091,ie
88171,61928,1,#e87500,utdallas
88171,52989,1,#e87500,utdallas
86771,87507,1,#003091,ie
86780,87531,1,#003091,ie
62845,83638,1,#8b1d41,bcblp
86214,64165,1,#044a8f,baruch
69118,85567,1,#861f41,vt
86202,51894,1,#9e1b34,temple
13309,85632,1,#430b00,rowan
84479,70320,1,#8b1d41,bcblp
86242,53042,1,#e87500,utdallas
86242,53026,1,#e87500,utdallas
60962,82280,1,#861f41,vt
58398,86226,1,#fa3927,cornell
84727,70396,1,#8b1f41,asu
85558,48615,1,#8b1f41,asu
86242,49973,1,#e87500,utdallas
78652,82573,1,#4b2e83,washington
84157,69395,1,#e87500,utdallas
58222,55532,1,#18453b,msu
61292,86265,1,#bf5700,utexas
81131,9635,1,#430b00,rowan
81131,9512,1,#430b00,rowan
57640,85552,1,#18453b,msu
86776,86774,1,#003091,ie
86780,86779,1,#003091,ie
86780,86776,1,#003091,ie
62598,61164,1,#f56600,clemson
62777,86298,1,#2774ae,ucla
73295,61174,1,#f56600,clemson
73295,61177,1,#f56600,clemson
73295,61172,1,#f56600,clemson
51708,85795,1,#01235d,ucsd
60959,86360,1,#2774ae,ucla
60959,86292,1,#2774ae,ucla
55532,58012,1,#18453b,msu
85617,70161,1,#861f41,vt
85525,84479,1,#e87500,utdallas
79787,79789,1,#000000,nvc
71262,62449,1,#8b1d41,bcblp
85558,78568,1,#8b1f41,asu
85703,80588,1,#cc0000,bu
46906,86461,1,#bf5700,utexas
60026,46767,1,#fdca21,bowiestate
62777,86327,1,#2774ae,ucla
84174,73140,1,#0a304e,cwruentrepreneurship
84174,73139,1,#0a304e,cwruentrepreneurship
84174,73141,1,#0a304e,cwruentrepreneurship
84174,74121,1,#0a304e,cwruentrepreneurship
61221,74469,1,#861f41,vt
50109,84908,1,#74b1de,columbia
78974,82117,1,#fa3927,cornell
73295,61175,1,#f56600,clemson
85617,73915,1,#861f41,vt
76167,64160,1,#82e3ff,csi
83871,85209,1,#7a0019,umn
79915,64117,1,#bf5700,utexas
86780,77376,1,#003091,ie
60530,16662,1,#8b1f41,asu
79509,13551,1,#01235d,ucsd
56160,86824,1,#74b1de,columbia
81408,61175,1,#f56600,clemson
50836,86904,1,#74b1de,columbia
85464,68262,1,#bf5700,utexas
86776,86766,1,#003091,ie
52930,2491,1,#fa3927,cornell
55532,57236,1,#18453b,msu
87586,87422,1,#003091,ie
86780,87511,1,#003091,ie
62845,82566,1,#8b1d41,bcblp
40945,74297,1,#9e1b34,temple
71450,79805,1,#03458f,csn
79805,71580,1,#03458f,csn
79805,68659,1,#03458f,csn
81863,61677,1,#861f41,vt
81863,84688,1,#861f41,vt
81863,80564,1,#861f41,vt
81863,73840,1,#861f41,vt
80324,74121,1,#0a304e,cwruentrepreneurship
86101,6976,1,#fa3927,cornell
86101,2468,1,#fa3927,cornell
62777,71152,1,#2774ae,ucla
73295,61164,1,#f56600,clemson
73295,61178,1,#f56600,clemson
83232,60106,1,#fdca21,bowiestate
73157,73295,1,#f56600,clemson
71133,72725,1,#861f41,vt
71133,74469,1,#861f41,vt
70320,76739,1,#8b1d41,bcblp
71213,71133,1,#861f41,vt
70320,85628,1,#8b1d41,bcblp
85523,63457,1,#0051bb,bmcc
79805,69359,1,#03458f,csn
70320,71038,1,#8b1d41,bcblp
63452,60962,1,#861f41,vt
49674,47861,1,#74b1de,columbia
49674,69064,1,#74b1de,columbia
70262,85688,1,#861f41,vt
70320,73489,1,#8b1d41,bcblp
75824,84920,1,#00306d,qcc
75824,85169,1,#00306d,qcc
75824,84924,1,#00306d,qcc
61962,64184,1,#044a8f,baruch
51708,86586,1,#01235d,ucsd
11758,86824,1,#fa3927,cornell
22902,42433,1,#990000,usc
68301,86824,1,#e87500,utdallas
42605,86824,1,#07294d,baiada
22902,86824,1,#990000,usc
68301,69461,1,#e87500,utdallas
86838,58576,1,#011a47,ucsf
86780,86785,1,#003091,ie
86780,86840,1,#003091,ie
86780,86771,1,#003091,ie
86789,86771,1,#003091,ie
86780,86841,1,#003091,ie
75844,86822,1,#469ed9,umanitoba
86776,86769,1,#003091,ie
70750,86824,1,#01235d,ucsd
46706,86824,1,#990000,usc
70816,86824,1,#861f41,vt
70816,71213,1,#861f41,vt
86149,40860,1,#74b1de,columbia
82658,61165,1,#f56600,clemson
82658,61162,1,#f56600,clemson
82658,61173,1,#f56600,clemson
64163,64186,1,#044a8f,baruch
86864,53045,1,#e87500,utdallas
61166,82658,1,#f56600,clemson
86891,86886,1,#5951ff,outreachmentoring
86886,86892,1,#5951ff,outreachmentoring
60962,63817,1,#861f41,vt
86887,86892,1,#5951ff,outreachmentoring
73157,82658,1,#f56600,clemson
86789,86767,1,#003091,ie
62903,84094,1,#f56600,clemson
70143,60974,1,#861f41,vt
86789,86780,1,#003091,ie
83740,57784,1,#18453b,msu
86789,86841,1,#003091,ie
86958,13841,1,#0e529a,depaul
86968,61163,1,#f56600,clemson
86968,62803,1,#f56600,clemson
60959,86921,1,#2774ae,ucla
60959,86808,1,#2774ae,ucla
86958,3123,1,#0e529a,depaul
86958,36620,1,#0e529a,depaul
13470,86958,1,#0e529a,depaul
86972,3123,1,#fa3927,cornell
86972,1561,1,#fa3927,cornell
86972,2557,1,#fa3927,cornell
86972,15291,1,#fa3927,cornell
86972,48248,1,#fa3927,cornell
86744,43719,1,#74b1de,columbia
86744,51695,1,#74b1de,columbia
86744,61249,1,#74b1de,columbia
86744,29264,1,#74b1de,columbia
86744,84125,1,#74b1de,columbia
86744,48184,1,#74b1de,columbia
86744,51828,1,#74b1de,columbia
52930,3922,1,#fa3927,cornell
62420,86983,1,#f2c413,ucf
63998,70141,1,#861f41,vt
62160,86824,1,#bf5700,utexas
82250,62998,1,#00764a,bcc
72203,62998,1,#00764a,bcc
69118,81863,1,#861f41,vt
78795,85179,1,#044a8f,baruch
64160,85179,1,#044a8f,baruch
64160,86605,1,#044a8f,baruch
64167,85179,1,#044a8f,baruch
62839,56877,1,#18453b,msu
86463,86285,1,#1d3a83,cuny
86167,51894,1,#9e1b34,temple
86167,42247,1,#9e1b34,temple
87058,75704,1,#74b1de,columbia
85558,62192,1,#8b1f41,asu
86789,86764,1,#003091,ie
86764,87071,1,#003091,ie
62928,86824,1,#01235d,ucsd
86827,49858,1,#01235d,ucsd
86827,51784,1,#01235d,ucsd
86827,85928,1,#01235d,ucsd
86767,86764,1,#003091,ie
82736,62181,1,#f56600,clemson
64159,85179,1,#044a8f,baruch
62839,55334,1,#18453b,msu
81422,84094,1,#f56600,clemson
57034,75844,1,#469ed9,umanitoba
69118,70143,1,#861f41,vt
32007,86899,1,#fa3927,cornell
57100,82437,1,#18453b,msu
52930,2434,1,#fa3927,cornell
52930,2400,1,#fa3927,cornell
87086,79510,1,#0c69d5,cgiu
70143,74469,1,#861f41,vt
86744,82313,1,#74b1de,columbia
87125,85520,1,#18453b,msu
86767,87071,1,#003091,ie
87046,86960,1,#003091,ie
87014,86951,1,#003091,ie
